session	optimize	depth	controllers	survivors	episodes	noise	initial_value	variance	session_seed	game_seed	name	generation	type	game_num	repetition	landing_height	eroded_cells	row_trans	col_trans	pits	cuml_wells	deep_wells	max_well	cuml_cleared	pit_depth	pit_rows	tetris	landing_height_norm	eroded_cells_norm	row_trans_norm	col_trans_norm	pits_norm	cuml_wells_norm	deep_wells_norm	max_well_norm	cuml_cleared_norm	pit_depth_norm	pit_rows_norm	tetris_norm	landing_height_var	eroded_cells_var	row_trans_var	col_trans_var	pits_var	cuml_wells_var	deep_wells_var	max_well_var	cuml_cleared_var	pit_depth_var	pit_rows_var	tetris_var	lines	l1	l2	l3	l4	score	level	eps	norm_of_weights
2017-06-27_20-43-37	score	80	200	10	600	4	0	100	1498596217.66	91019	G14_8	14	search	8	1	-31.7833470911	-0.0484366630887	-0.0	-61.7686550142	-72.0552513115	-16.1927903123	-2.01482466438	77.818680974	-4.89112465694	-4.1421102911	-2.87801841131	25.0801648638	-0.408428242336	-0.00062242976214	-0.0	-0.793750989365	-0.92593771071	-0.208083587509	-0.0258912723676	1.0	-0.0628528342517	-0.0532277113831	-0.0369836442264	0.322289770912													38	10	8	0	3	-3640.0	3	139	11
2017-06-27_20-43-37	score	80	200	10	600	4	0	100	1498596217.66	42480	G14_9	14	search	9	1	-11.7357681004	-2.93107065428	-0.0	-52.7458037014	-84.9644788009	-10.9922771387	-4.16086417084	92.4087075254	-11.3724810802	-6.68923817111	3.48157947293	20.0443204636	-0.126998509282	-0.0317185548069	-0.0	-0.570788241865	-0.919442345599	-0.118952828506	-0.0450267543208	1.0	-0.12306720205	-0.0723875308966	0.0376758810523	0.21690943419													45	7	5	4	4	3100.0	4	154	11
2017-06-27_20-43-37	score	80	200	10	600	4	0	100	1498596217.66	67765	G14_10	14	search	10	1	-16.5448208103	-3.63264430776	-0.0	-64.1658929025	-76.270685775	-8.11196275717	-2.804268082	83.8154096391	-6.89974071344	-11.9125985628	0.200930976342	29.3817774546	-0.19739593091	-0.0433410076191	-0.0	-0.765562003202	-0.90998404832	-0.09678366773	-0.0334576672007	1.0	-0.0823206704251	-0.142128978599	0.00239730351742	0.350553407555													37	7	6	2	3	860.0	3	134	11
2017-06-27_20-43-37	score	80	200	10	600	4	0	100	1498596217.66	63135	G14_11	14	search	11	1	-16.4841097216	-9.05200022142	-0.0	-54.4772625511	-71.8551783288	-15.3915758939	-2.21104953479	75.844019506	-11.3379002616	-12.1308622891	0.297170090632	31.4833617991	-0.217342248326	-0.119350217464	-0.0	-0.718280266603	-0.947407307745	-0.202937238745	-0.0291525890794	1.0	-0.149489707104	-0.159944875919	0.00391817433421	0.415106715126													132	39	17	13	5	35400.0	13	371	11
2017-06-27_20-43-37	score	80	200	10	600	4	0	100	1498596217.66	52485	G14_12	14	search	12	1	-28.5005030189	2.91545078003	-0.0	-59.2694332891	-79.8427203882	-11.5753142704	-1.05440125392	86.75752196	-11.7875651748	-6.18920538211	-4.4924494564	25.5779950509	-0.328507573465	0.0336045879846	-0.0	-0.683161897091	-0.920297382687	-0.133421448757	-0.012153427508	1.0	-0.135867932929	-0.0713391212922	-0.0517816709711	0.294821641664													13	3	3	0	1	-2860.0	1	74	11
2017-06-27_20-43-37	score	80	200	10	600	4	0	100	1498596217.66	63163	G14_13	14	search	13	1	-20.8642877954	-7.67806556026	-0.0	-68.5143837365	-72.669583778	-11.5961910197	-6.19373183791	88.0467523912	-8.33800814971	-7.10475497845	-2.70172069089	27.8810887214	-0.236968283653	-0.0872044152877	-0.0	-0.778159124281	-0.825352233948	-0.13170492613	-0.0703459431461	1.0	-0.0946997807785	-0.0806929816887	-0.0306850692105	0.316662318191													38	11	8	1	2	-4820.0	3	136	11
2017-06-27_20-43-37	score	80	200	10	600	4	0	100	1498596217.66	97833	G14_14	14	search	14	1	-28.8291831117	3.58543931964	-0.0	-52.5621120102	-75.999835	-5.4963089868	-1.09703224469	91.4297905638	-10.234479263	-8.78449333663	1.49578707796	25.5331381995	-0.315314985782	0.0392152196513	-0.0	-0.574890434354	-0.831237111354	-0.0601150779511	-0.011998630183	1.0	-0.111938124324	-0.0960791147224	0.0163599530168	0.279264975256													7	3	0	0	1	-1320.0	0	57	11
2017-06-27_20-43-37	score	80	200	10	600	4	0	100	1498596217.66	53581	G14_15	14	search	15	1	-14.2790873096	0.141752543557	-0.0	-55.0979373374	-58.1057015237	-10.5146863023	-0.0929336132044	75.8790168598	-8.81796010786	-4.77929221174	-0.843926242405	23.3969420436	-0.188182292029	0.00186813890616	-0.0	-0.726128772059	-0.765767717194	-0.13857172559	-0.0012247603758	1.0	-0.116210784915	-0.062985689714	-0.0111219975868	0.308345350426													26	10	6	0	1	-8020.0	2	108	11
2017-06-27_20-43-37	score	80	200	10	600	4	0	100	1498596217.66	18024	G14_16	14	search	16	1	-20.2382356235	-9.27520056118	-0.0	-61.720273784	-66.077542447	-9.87350422723	-3.99077918862	83.937702757	-11.9801422498	-7.37631383316	-1.23327399252	19.6224346837	-0.241110191949	-0.110501005585	-0.0	-0.735310495245	-0.787221239999	-0.117628954605	-0.0475445366925	1.0	-0.142726591941	-0.0878784335392	-0.01469272987	0.233773787454													10	2	1	2	0	-2520.0	1	69	11
2017-06-27_20-43-37	score	80	200	10	600	4	0	100	1498596217.66	75801	G14_17	14	search	17	1	-16.6471416737	-6.86067210248	-0.0	-64.8697920287	-86.3489859598	-12.5971342812	-2.18897884834	90.1906587559	-11.6516632998	-3.32281759165	3.95112765305	40.8319571647	-0.18457722677	-0.0760685440944	-0.0	-0.719251781987	-0.957404981302	-0.13967227266	-0.0242705716815	1.0	-0.129189247096	-0.0368421479285	0.0438086128603	0.45272933725													16	5	1	3	0	-4140.0	1	81	11
2017-06-27_20-43-37	score	80	200	10	600	4	0	100	1498596217.66	30207	G14_18	14	search	18	1	-20.2416909858	5.62671647587	-0.0	-63.1657441881	-54.8809885609	-12.0407332165	1.02967169045	88.7387334953	-8.01999016498	-4.26500909168	-4.42418818374	22.8478702855	-0.228104348445	0.0634076716474	-0.0	-0.711817057785	-0.618455846722	-0.135687458478	0.0116034075526	1.0	-0.0903775594838	-0.0480625418427	-0.0498563367932	0.257473477314													51	12	5	3	5	6500.0	5	169	11
2017-06-27_20-43-37	score	80	200	10	600	4	0	100	1498596217.66	28204	G14_19	14	search	19	1	-29.2652502634	0.315954329756	-0.0	-61.8517379937	-51.6005086708	-6.7536901391	4.41684477917	86.0219561958	-9.74976883018	-3.72231812662	-1.00235917158	23.9281950949	-0.340206751364	0.00367294983431	-0.0	-0.71902268594	-0.599852769604	-0.0785112364073	0.0513455514673	1.0	-0.113340468659	-0.0432717214445	-0.0116523643022	0.278163810184													28	4	3	2	3	220.0	2	113	11
2017-06-27_20-43-37	score	80	200	10	600	4	0	100	1498596217.66	31908	G14_20	14	search	20	1	-20.5359402335	-5.04985106601	-0.0	-64.0713899293	-42.6385617666	-4.53516744585	-1.42173146957	87.1138809193	-4.93177398272	-3.84309794281	0.936488622831	29.0475937012	-0.235736716317	-0.0579683858958	-0.0	-0.735490018963	-0.489457722658	-0.052060215869	-0.016320378045	1.0	-0.056612952272	-0.0441157930544	0.0107501653347	0.333443917257													0	0	0	0	0	0	0	42	11
2017-06-27_20-43-37	score	80	200	10	600	4	0	100	1498596217.66	55838	G14_21	14	search	21	1	-16.4599087392	6.33474304217	-0.0	-60.8115343648	-63.2631132523	-11.6739201974	1.54515340547	89.4785390322	-9.17814992046	-1.88631043014	-0.583994502593	34.7904587876	-0.183953704622	0.0707962279076	-0.0	-0.679621449149	-0.707019961843	-0.130466146672	0.0172684246098	1.0	-0.102573757012	-0.0210811491844	-0.00652664324775	0.388813442462													17	1	5	2	0	-3640.0	1	86	11
2017-06-27_20-43-37	score	80	200	10	600	4	0	100	1498596217.66	47152	G14_22	14	search	22	1	-16.1656366752	-3.51024756206	-0.0	-57.9824537388	-26.0401105542	-6.69270087488	-0.590802354235	98.1096123759	-7.48791650408	-6.69792516411	0.322171547272	28.8151067108	-0.164771180761	-0.0357788342758	-0.0	-0.590996665206	-0.265418544866	-0.0682165662753	-0.00602186003927	1.0	-0.0763219456559	-0.0682698157897	0.00328379186779	0.293703195976													2	0	1	0	0	-560.0	0	46	11
2017-06-27_20-43-37	score	80	200	10	600	4	0	100	1498596217.66	69965	G14_23	14	search	23	1	-16.6714280636	10.5583165791	-0.0	-59.72591016	-82.2910297422	-9.86240929921	3.22967836121	85.8825493761	-5.89511360102	-3.25914021883	-0.885594746396	35.6072352481	-0.194118923864	0.12293902144	-0.0	-0.695437089303	-0.95818103142	-0.114836010003	0.0376057579179	1.0	-0.0686415767097	-0.0379488061604	-0.0103116960643	0.41460384568													4	1	0	1	0	-980.0	0	51	11
2017-06-27_20-43-37	score	80	200	10	600	4	0	100	1498596217.66	8622	G14_24	14	search	24	1	-27.4932262352	0.776013250154	-0.0	-65.247598934	-64.4227444268	-9.98749090305	-4.05260238194	85.5493783782	-9.75885909776	-7.48716818012	-0.397608853215	36.7687619428	-0.321372600905	0.00907093967093	-0.0	-0.762689340015	-0.753047487288	-0.116745335763	-0.0473715000478	1.0	-0.114072823003	-0.087518674268	-0.00464771177479	0.429795781569													73	18	8	9	3	3820.0	7	225	11
2017-06-27_20-43-37	score	80	200	10	600	4	0	100	1498596217.66	42448	G14_25	14	search	25	1	-15.720001313	1.46765577891	-0.0	-42.1662337267	-71.6222494756	-7.60835393942	-0.104445261914	81.6156284057	-8.31850097299	-8.64496270201	-1.44269075609	36.2215080726	-0.192610185329	0.0179825335855	-0.0	-0.516644110329	-0.877555572072	-0.0932217773488	-0.00127972134693	1.0	-0.101922893145	-0.105922883532	-0.017676648263	0.443806030538													5	3	1	0	0	-2420.0	0	55	11
2017-06-27_20-43-37	score	80	200	10	600	4	0	100	1498596217.66	42138	G14_26	14	search	26	1	-11.6889101073	-2.34675028467	-0.0	-54.5680317269	-76.218026893	-7.44995553313	-6.38083576013	87.3434182493	-14.5096693426	-5.7747311292	2.15831936164	20.9146194415	-0.133827028316	-0.0268680838432	-0.0	-0.624752646744	-0.872624731441	-0.0852949848135	-0.0730545688275	1.0	-0.16612206888	-0.0661152407926	0.0247107269774	0.239452724209													21	6	2	1	2	-1540.0	2	94	11
2017-06-27_20-43-37	score	80	200	10	600	4	0	100	1498596217.66	70555	G14_27	14	search	27	1	-16.2065590335	2.42013761109	-0.0	-50.6526229033	-63.4138526754	-11.2061991176	0.545449551946	77.1846316391	-4.00295233651	-6.56823496446	-1.97920443359	41.9781870099	-0.209971320577	0.0313551747245	-0.0	-0.656252699892	-0.821586517015	-0.145186922314	0.00706681550929	1.0	-0.0518620384849	-0.0850977043613	-0.0256424678276	0.543867167834													15	1	1	4	0	-2280.0	1	78	11
2017-06-27_20-43-37	score	80	200	10	600	4	0	100	1498596217.66	99705	G14_28	14	search	28	1	-8.43635752409	-4.59223806642	-0.0	-57.5887254689	-88.8589466323	-10.1164917008	-2.38556460536	91.0201992824	-8.49051468281	-7.89468324924	-1.78588601373	29.8898455738	-0.0926866518707	-0.0504529555266	-0.0	-0.632702695918	-0.976255241505	-0.111145567474	-0.0262091780084	1.0	-0.0932816534104	-0.0867355082881	-0.0196207658059	0.328386949375													57	17	4	4	5	6960.0	5	185	11
2017-06-27_20-43-37	score	80	200	10	600	4	0	100	1498596217.66	45152	G14_29	14	search	29	1	-24.9538804695	-4.05940954535	-0.0	-53.9841943408	-54.8592436116	-16.651389838	0.822740398912	86.5805421724	-13.2316288457	-7.08810382267	-1.0633199677	36.9516055931	-0.288215802804	-0.0468859335307	-0.0	-0.623514163647	-0.633620929543	-0.192322540611	0.00950260160388	1.0	-0.152824508991	-0.0818671683593	-0.0122812810018	0.426788798798													222	53	33	17	13	162920.0	22	599	11
2017-06-27_20-43-37	score	80	200	10	600	4	0	100	1498596217.66	23667	G14_30	14	search	30	1	-30.3825563992	-4.09126183664	-0.0	-63.3113044427	-76.7081670176	-8.89291677187	0.436591113188	84.1289536722	-9.76932872727	-3.11008863283	3.2285394851	33.4551540238	-0.361142687184	-0.0486308417978	-0.0	-0.752550717431	-0.911792714271	-0.105705781229	0.00518954645376	1.0	-0.116123264356	-0.0369681126066	0.0383760803406	0.397665162391													97	5	5	10	13	78820.0	9	284	11
2017-06-27_20-43-37	score	80	200	10	600	4	0	100	1498596217.66	21697	G14_31	14	search	31	1	-26.9052076736	-6.6124641661	-0.0	-58.0764079366	-57.9784446341	-11.508681955	0.171335133265	87.9102386025	-8.81935757131	-4.44988452347	2.31297090519	32.053876092	-0.30605317539	-0.0752183621751	-0.0	-0.660633037288	-0.65951868128	-0.130914011132	0.00194897813939	1.0	-0.100322302743	-0.05061850126	0.0263105975135	0.364620510666													116	24	12	8	11	69680.0	11	333	11
2017-06-27_20-43-37	score	80	200	10	600	4	0	100	1498596217.66	71512	G14_32	14	search	32	1	-24.381893427	0.174035523871	-0.0	-69.9189459521	-69.2620991778	-13.5821217522	1.59143979924	78.1355959125	-6.67349230694	-6.46958462091	-1.3090147186	32.0538053245	-0.312045913802	0.00222735261488	-0.0	-0.894841142958	-0.886434644402	-0.173827582597	0.0203676670109	1.0	-0.0854091176883	-0.0827994532498	-0.0167531162118	0.410233069194													56	13	4	5	5	8400.0	5	182	11
2017-06-27_20-43-37	score	80	200	10	600	4	0	100	1498596217.66	76091	G14_33	14	search	33	1	-23.6637848824	-1.72870493115	-0.0	-51.9483236699	-75.583860428	-9.48355500242	0.0264161167017	83.3835216409	-8.82855484036	-6.80150483321	-3.31951217761	45.9203452961	-0.283794500601	-0.0207319731421	-0.0	-0.623004673437	-0.906460400576	-0.113734162528	0.000316802602983	1.0	-0.105878891496	-0.0815689323185	-0.0398101700706	0.550712471631													23	1	2	2	3	1840.0	2	99	11
2017-06-27_20-43-37	score	80	200	10	600	4	0	100	1498596217.66	51764	G14_34	14	search	34	1	-28.9871410629	1.83031638483	-0.0	-56.7095594123	-36.0841234792	-9.65056655948	-3.12707557946	80.5233924241	-3.71012973427	-5.51723476075	-1.27261402401	23.1067008958	-0.359984101393	0.0227302443393	-0.0	-0.704261925699	-0.448119762381	-0.119847987882	-0.0388343745255	1.0	-0.0460751791818	-0.06851716743	-0.0158042773125	0.28695637628													229	31	20	22	23	358320.0	22	600	11
2017-06-27_20-43-37	score	80	200	10	600	4	0	100	1498596217.66	64026	G14_35	14	search	35	1	-16.5899645775	0.532903824446	-0.0	-58.7429404949	-59.0121358216	-7.75039253061	0.820673344749	82.1926820419	-12.5008597488	-5.68981476751	-0.507644963004	29.5837125622	-0.201842355857	0.00648359210585	-0.0	-0.714697939471	-0.717973113367	-0.0942954085213	0.00998474954656	1.0	-0.152092125944	-0.0692253206266	-0.00617627932794	0.359931222917													18	3	1	3	1	-1680.0	1	88	11
2017-06-27_20-43-37	score	80	200	10	600	4	0	100	1498596217.66	18170	G14_36	14	search	36	1	-28.0832606235	3.1675117119	-0.0	-54.9651090445	-70.7933455773	-7.61958479177	-6.97944174217	88.7517507243	-4.36642085805	-8.86760690842	-2.60004641088	24.8398925766	-0.316424863671	0.0356895687809	-0.0	-0.619312955473	-0.797655764529	-0.0858527829546	-0.0786400458043	1.0	-0.049198137754	-0.0999147265947	-0.0292957196862	0.279880592483													63	6	2	3	11	34800.0	6	199	11
2017-06-27_20-43-37	score	80	200	10	600	4	0	100	1498596217.66	84100	G14_37	14	search	37	1	-11.6905980421	1.55322262175	-0.0	-59.3255380549	-85.009933663	-9.5949655149	-0.237276895282	86.1607786489	-10.6746177039	-5.02307631065	1.43424605146	34.9555855791	-0.135683523587	0.0180270262886	-0.0	-0.688544590534	-0.986643052628	-0.111361174601	-0.00275388522484	1.0	-0.123891843496	-0.0582988732161	0.016646159354	0.405701830081													9	3	0	2	0	-2580.0	0	63	11
2017-06-27_20-43-37	score	80	200	10	600	4	0	100	1498596217.66	2687	G14_38	14	search	38	1	-32.9378029115	8.36686575688	-0.0	-53.7869404717	-71.0296839829	-7.86392995809	-4.6508540597	84.3061709031	-8.50326337144	-3.86715188095	-3.99169599965	27.5074467294	-0.39069266886	0.0992438117786	-0.0	-0.63799529614	-0.842520579716	-0.0932782247593	-0.0551662352813	1.0	-0.100861695892	-0.045870330007	-0.0473476135483	0.32628034739													12	4	1	2	0	-3720.0	1	71	11
2017-06-27_20-43-37	score	80	200	10	600	4	0	100	1498596217.66	7259	G14_39	14	search	39	1	-19.4519940017	3.97648795173	-0.0	-62.7816877393	-71.5353281929	-5.81526613098	3.77823780773	78.0377406724	-9.97603656553	-6.26395890688	1.18665081977	22.0958346915	-0.249263930941	0.0509559594816	-0.0	-0.804504169372	-0.916676054131	-0.0745186377883	0.0484155201724	1.0	-0.127836050603	-0.0802683272595	0.0152061144973	0.283142931882													5	0	1	1	0	-920.0	0	56	11
2017-06-27_20-43-37	score	80	200	10	600	4	0	100	1498596217.66	63039	G14_40	14	search	40	1	-15.5999635646	-2.11490596599	-0.0	-59.5759084097	-53.4220279386	-7.0489738194	-1.92391157523	98.3305395529	-7.99764727515	-5.87014975799	-2.69720167121	23.2139705597	-0.158648204673	-0.0215081293727	-0.0	-0.605873909373	-0.54329029599	-0.0716865162283	-0.0195657583491	1.0	-0.0813343170037	-0.05969813432	-0.0274299488589	0.236080984252													3	3	0	0	0	-1860.0	0	49	11
2017-06-27_20-43-37	score	80	200	10	600	4	0	100	1498596217.66	23311	G14_41	14	search	41	1	-26.082877416	-3.44329741246	-0.0	-62.1206433485	-66.731528929	-9.9314762935	2.26369121371	79.4350138123	-9.53312240467	-1.87284532806	-0.457451076641	31.4603164611	-0.328354917613	-0.0433473508369	-0.0	-0.782031000778	-0.840077010456	-0.125026431253	0.0284973981254	1.0	-0.120011591201	-0.0235770756267	-0.00575880905267	0.396050997555													36	6	3	4	3	1120.0	3	132	11
2017-06-27_20-43-37	score	80	200	10	600	4	0	100	1498596217.66	21456	G14_42	14	search	42	1	-22.821288248	-1.59013437349	-0.0	-43.0832688001	-81.9498608495	-12.1770319176	-1.04937708754	95.7918237677	-10.911642176	-2.94035775377	1.85112804502	41.3091140426	-0.238238373072	-0.0165998966399	-0.0	-0.449759354249	-0.855499536664	-0.127119741943	-0.0109547667668	1.0	-0.113909953343	-0.0306952894112	0.0193244890034	0.431238412818													71	10	5	5	9	33620.0	7	221	11
2017-06-27_20-43-37	score	80	200	10	600	4	0	100	1498596217.66	11176	G14_43	14	search	43	1	-29.4720724126	-2.88677802763	-0.0	-72.8491095092	-47.7594346918	-7.37001558949	-1.65421846083	85.2687177563	-6.1132745191	-4.48080214078	-1.95351736137	38.260311242	-0.345637570121	-0.0338550655339	-0.0	-0.854347425717	-0.560104994522	-0.0864328183116	-0.0194000625828	1.0	-0.0716942236257	-0.0525491910596	-0.0229101294445	0.448702786306													34	2	5	2	4	3500.0	3	126	11
2017-06-27_20-43-37	score	80	200	10	600	4	0	100	1498596217.66	73172	G14_44	14	search	44	1	-19.991815659	5.3898186309	-0.0	-56.1651957554	-51.9015736121	-7.84539243863	1.33257620159	86.3636546648	-11.8250230428	-2.87260999133	1.43391275204	30.6731340805	-0.231484132262	0.0624084130277	-0.0	-0.650333707777	-0.600965461844	-0.0908413668815	0.0154298264329	1.0	-0.136921290428	-0.0332617928512	0.0166031967684	0.355162529881													28	3	2	3	3	2000.0	2	114	11
2017-06-27_20-43-37	score	80	200	10	600	4	0	100	1498596217.66	83059	G14_45	14	search	45	1	-18.4610106003	5.29336083838	-0.0	-57.9205378058	-80.9711109513	-6.0023942986	0.796103725315	82.7478130357	-12.1320874426	-4.91143354149	2.65548060905	10.6271337599	-0.223099679895	0.0639697974386	-0.0	-0.699964575266	-0.978528712491	-0.0725384040786	0.0096208430907	1.0	-0.146615203442	-0.0593542398441	0.0320912482353	0.128427971327													1	1	0	0	0	-620.0	0	46	11
2017-06-27_20-43-37	score	80	200	10	600	4	0	100	1498596217.66	25538	G14_46	14	search	46	1	-17.5481218042	1.29559518436	-0.0	-58.1328651024	-63.6670621536	-8.66235537085	-6.72055176109	93.2948871678	-7.4141250826	-6.23602837554	-1.7751353619	23.9474223249	-0.18809307066	0.0138870973929	-0.0	-0.623108799069	-0.682428202514	-0.0928491971406	-0.0720355848548	1.0	-0.0794697899067	-0.0668421235595	-0.0190271451715	0.256685259523													32	4	4	4	2	-800.0	3	121	11
2017-06-27_20-43-37	score	80	200	10	600	4	0	100	1498596217.66	11520	G14_47	14	search	47	1	-18.7104010834	3.03110647823	-0.0	-62.5391808837	-37.4824255416	-12.5075461906	-2.79849054634	75.2147090757	-10.7435626002	-5.63394349222	-1.14687886696	29.1363216939	-0.248759867762	0.0402993844618	-0.0	-0.831475407567	-0.49833903504	-0.166291226068	-0.0372066924241	1.0	-0.142838584796	-0.074904809996	-0.0152480662499	0.387375315972													186	38	27	14	13	179120.0	18	506	11
2017-06-27_20-43-37	score	80	200	10	600	4	0	100	1498596217.66	64798	G14_48	14	search	48	1	-29.5308797043	-0.837397874654	-0.0	-63.4197547233	-54.294091971	-9.77514730133	1.87130627205	77.2976666518	-6.94341836539	-7.72630078007	-0.787720342546	20.1105752081	-0.38204102379	-0.0108334172418	-0.0	-0.820461437847	-0.702402728604	-0.126461091579	0.0242090913363	1.0	-0.0898270111653	-0.0999551618404	-0.0101907389533	0.260170533979													15	2	3	1	1	-2600.0	1	77	11
2017-06-27_20-43-37	score	80	200	10	600	4	0	100	1498596217.66	35783	G14_49	14	search	49	1	-28.9641993558	7.95660797607	-0.0	-59.6456515651	-53.3257096716	-13.3642793264	0.259755172161	86.9537443798	-10.3350933798	-6.47219151407	1.11287045442	36.253190796	-0.333098931649	0.0915039143262	-0.0	-0.68594690189	-0.61326524869	-0.153694121188	0.00298727989247	1.0	-0.118857370129	-0.074432579761	0.0127984190026	0.416925010585													44	6	5	4	4	8240.0	4	152	11
2017-06-27_20-43-37	score	80	200	10	600	4	0	100	1498596217.66	84424	G14_50	14	search	50	1	-16.3512155521	0.963725637787	-0.0	-67.0482668388	-49.4386616643	-9.3879436787	-4.58103831128	88.9433839569	-6.39047954263	-5.53614330271	-0.361111290969	21.562786428	-0.1838384692	0.010835270651	-0.0	-0.753830851222	-0.555844172606	-0.105549657108	-0.0515051047923	1.0	-0.0718488465171	-0.0622434525922	-0.00406001295324	0.242432719206													22	4	3	4	0	-4740.0	2	97	11
2017-06-27_20-43-37	score	80	200	10	600	4	0	100	1498596217.66	44631	G14_51	14	search	51	1	-11.4086666708	-1.46295411991	-0.0	-64.6480379239	-63.1105188028	-13.4375288489	-1.49987687662	78.1899240816	-11.6333974534	-9.12743958757	-0.795772398739	32.3178947787	-0.145909678323	-0.018710263977	-0.0	-0.826807784804	-0.807143881313	-0.171857550787	-0.0191824828357	1.0	-0.148783843827	-0.116734217289	-0.0101774289729	0.413325567946													43	9	7	4	2	-1480.0	4	149	11
2017-06-27_20-43-37	score	80	200	10	600	4	0	100	1498596217.66	83987	G14_52	14	search	52	1	-28.5430932706	1.15582058063	-0.0	-70.0087926253	-65.846624285	-11.4918193142	-1.04504122943	79.4015493915	-9.69147163701	-4.91006020056	0.796410826237	27.7534744547	-0.359477787138	0.0145566502101	-0.0	-0.881705623653	-0.829286390373	-0.144730416501	-0.0131614715007	1.0	-0.122056454959	-0.0618383424277	0.0100301673247	0.349533159837													228	39	30	15	21	325720.0	22	600	11
2017-06-27_20-43-37	score	80	200	10	600	4	0	100	1498596217.66	92360	G14_53	14	search	53	1	-19.4316932738	-12.570054999	-0.0	-60.5009100302	-37.6212150876	-12.232030236	4.19748290583	82.787941801	-8.40973983181	-5.38384327422	0.794305532873	38.4834920693	-0.234716467774	-0.151834370146	-0.0	-0.730793745007	-0.454428679699	-0.14775135086	0.0507016216917	1.0	-0.101581699567	-0.0650317323647	0.00959445923638	0.464844169721													17	3	0	2	2	-260.0	1	86	11
2017-06-27_20-43-37	score	80	200	10	600	4	0	100	1498596217.66	67434	G14_54	14	search	54	1	-20.3863584613	2.17946204372	-0.0	-59.8000019521	-40.7345513043	-14.5561815882	-3.6283059508	79.0453681921	-8.7099267848	-6.85397470509	0.0398334805506	44.1921295355	-0.257907059295	0.0275722928942	-0.0	-0.756527590671	-0.515331286778	-0.184149709479	-0.0459015630363	1.0	-0.110188958367	-0.0867093779414	0.000503931874336	0.559072979812													75	22	9	9	2	-860.0	7	229	11
2017-06-27_20-43-37	score	80	200	10	600	4	0	100	1498596217.66	35058	G14_55	14	search	55	1	-21.2475243254	-1.86716487555	-0.0	-58.4837556353	-33.7231474077	-8.62497231524	-0.728455995947	87.2632887148	-9.12472328384	-6.17341055408	0.827777497392	39.7660270084	-0.243487549442	-0.0213969116114	-0.0	-0.670198848755	-0.386452858979	-0.0988384971764	-0.00834779443539	1.0	-0.104565429727	-0.0707446469758	0.00948597640065	0.455701677005													54	5	8	7	3	5320.0	5	179	11
2017-06-27_20-43-37	score	80	200	10	600	4	0	100	1498596217.66	58754	G14_56	14	search	56	1	-17.0049078616	-7.32300343316	-0.0	-60.5010758104	-52.1691026489	-9.89533182382	-3.33309674827	82.374771093	-6.42315775081	-8.97094153319	-1.22512526033	18.2504268803	-0.206433446018	-0.0888986195166	-0.0	-0.734461231365	-0.633314083386	-0.120125758075	-0.0404625919325	1.0	-0.0779748175999	-0.10890399347	-0.0148725786315	0.221553597517													70	12	5	8	6	19220.0	7	217	11
2017-06-27_20-43-37	score	80	200	10	600	4	0	100	1498596217.66	6742	G14_57	14	search	57	1	-15.7186511268	-0.372956317437	-0.0	-53.3035991505	-69.738102318	-8.28850288464	0.249698298597	82.1167504015	-8.3740323101	-4.47985752171	1.10980572587	21.5160244721	-0.191418328781	-0.00454178125186	-0.0	-0.64911968496	-0.84925550484	-0.100935592849	0.00304077179596	1.0	-0.101977151667	-0.0545547345677	0.0135149737471	0.262017485676													15	0	2	1	2	800.0	1	81	11
2017-06-27_20-43-37	score	80	200	10	600	4	0	100	1498596217.66	51562	G14_58	14	search	58	1	-18.2277942764	1.91532919069	-0.0	-55.1350860174	-63.5039429351	-8.87254540513	0.130029012545	82.0920984782	-12.460766368	-3.10039659289	-4.25700123464	22.7682578379	-0.222040788508	0.0233314682679	-0.0	-0.671624760963	-0.773569492221	-0.108080382517	0.00158394065879	1.0	-0.151790082103	-0.0377672961267	-0.0518564065673	0.277350174499													21	1	4	4	0	-3600.0	2	96	11
2017-06-27_20-43-37	score	80	200	10	600	4	0	100	1498596217.66	95750	G14_59	14	search	59	1	-22.6664466807	-7.7413601394	-0.0	-61.6978387198	-62.0625758584	-15.6156480579	-6.67315674497	76.1379806418	-9.81581613218	-9.05020733711	0.306553771452	26.5206366162	-0.297702230734	-0.101675406599	-0.0	-0.810342462457	-0.815132938058	-0.205096693218	-0.087645570433	1.0	-0.128921414115	-0.118865870369	0.00402629238217	0.348323351796													106	43	14	9	2	1580.0	10	308	11
2017-06-27_20-43-37	score	80	200	10	600	4	0	100	1498596217.66	12660	G14_60	14	search	60	1	-6.69275281256	2.02820243901	-0.0	-49.7001102654	-38.6891858426	-16.9275704827	2.45187329723	88.4342797917	-8.31215738631	-3.88935851838	-2.25245842252	29.5565238344	-0.0756805260169	0.0229345729256	-0.0	-0.562000509106	-0.437490822945	-0.191414127221	0.0277253719146	1.0	-0.0939924812627	-0.0439802136404	-0.0254704219657	0.334220213067													23	8	6	1	0	-7920.0	2	100	11
