session	optimize	depth	controllers	survivors	episodes	noise	initial_value	variance	session_seed	game_seed	name	generation	type	game_num	repetition	landing_height	eroded_cells	row_trans	col_trans	pits	cuml_wells	deep_wells	max_well	cuml_cleared	pit_depth	pit_rows	tetris	landing_height_norm	eroded_cells_norm	row_trans_norm	col_trans_norm	pits_norm	cuml_wells_norm	deep_wells_norm	max_well_norm	cuml_cleared_norm	pit_depth_norm	pit_rows_norm	tetris_norm	landing_height_var	eroded_cells_var	row_trans_var	col_trans_var	pits_var	cuml_wells_var	deep_wells_var	max_well_var	cuml_cleared_var	pit_depth_var	pit_rows_var	tetris_var	lines	l1	l2	l3	l4	score	level	eps	norm_of_weights
2017-07-06_13-33-48	score	80	200	10	600	4	0	100	1499348028.23	34912	G3_85	3	search	85	1	-20.0709352221	-62.7522134824	-16.6707642979	-54.5357110244	-49.7589810716	-13.2038274879	-2.98250883585	74.8477886105	-5.70555023706	-10.0856337134	-3.73352106391	25.73539322	-0.26815668966	-0.838397695474	-0.222728882274	-0.728621540286	-0.664802287354	-0.176409052732	-0.0398476547032	1.0	-0.0762287081954	-0.13474858644	-0.0498815146475	0.343836387123													236	88	34	20	5	51500.0	23	600	12
2017-07-06_13-33-48	score	80	200	10	600	4	0	100	1499348028.23	8643	G3_86	3	search	86	1	-24.6017199077	-66.2163027967	-21.8331555845	-55.7989315361	-46.7200859458	-12.4283497878	0.502855446917	78.5649863377	-3.65201688515	-9.15716672811	8.50114419104	28.9685929751	-0.313138473695	-0.842822049405	-0.277899311159	-0.710226452484	-0.594668033735	-0.158191967785	0.00640050320578	1.0	-0.0464840262232	-0.116555314969	0.108205252585	0.36872141555													237	72	30	19	12	169040.0	23	600	12
2017-07-06_13-33-48	score	80	200	10	600	4	0	100	1499348028.23	93366	G3_87	3	search	87	1	-24.812556172	-56.3476006831	-18.6063983111	-63.2398632437	-46.3176015339	-10.1863686172	-1.90379434293	81.0960974426	3.08413534151	-0.03990271865	1.66712258626	24.863241249	-0.305964860881	-0.694825058912	-0.229436420468	-0.779813890409	-0.571144641907	-0.125608616672	-0.0234757824725	1.0	0.0380306258718	-0.000492042402881	0.0205573713019	0.306589861079													227	56	34	21	10	131740.0	22	600	12
2017-07-06_13-33-48	score	80	200	10	600	4	0	100	1499348028.23	44893	G3_88	3	search	88	1	-23.2681257066	-59.9303553339	-20.6208645041	-58.8571445556	-56.7170880905	-14.0141970984	-0.833435845382	84.833361521	-3.13736699869	-9.57577106426	-0.681518616962	29.1342268796	-0.27428036906	-0.706447961739	-0.243074942857	-0.693797151267	-0.668570560845	-0.165196767488	-0.00982438784035	1.0	-0.0369827028239	-0.112877421012	-0.00803361560527	0.343428886434													237	69	28	20	13	166340.0	23	600	12
2017-07-06_13-33-48	score	80	200	10	600	4	0	100	1499348028.23	13195	G3_89	3	search	89	1	-15.0059714865	-59.2614972946	-16.9653211503	-78.2247278519	-55.8688446718	-13.1641512458	0.642573480114	76.7526018754	-5.55611173007	-4.30978206124	6.40020975306	28.1918144896	-0.191831558876	-0.757580101867	-0.216879260768	-1.0	-0.714209511569	-0.168286315687	0.00821445465851	0.981180810507	-0.0710275622894	-0.0550948808592	0.0818182425023	0.360395175078													236	59	35	21	11	180060.0	23	600	12
2017-07-06_13-33-48	score	80	200	10	600	4	0	100	1499348028.23	76446	G3_90	3	search	90	1	-15.8219813916	-61.5414214463	-17.9242787802	-65.6414523919	-56.5509014083	-11.3724210868	2.83839807226	78.3286430568	1.11532906195	-2.35168709101	3.22153552551	27.0920068423	-0.201994835786	-0.785682210806	-0.228834281825	-0.838026165528	-0.721969629517	-0.145188536951	0.0362370387318	1.0	0.0142390959223	-0.0300233350053	0.0411284480336	0.345876116131													101	21	16	8	6	1080.0	10	295	12
2017-07-06_13-33-48	score	80	200	10	600	4	0	100	1499348028.23	82794	G3_91	3	search	91	1	-22.3814523438	-60.5278456324	-17.5172553702	-50.713693237	-59.5014107002	-13.3112141898	4.51831203658	72.4205847325	1.02143680752	-4.68121678402	14.235083834	23.6752297616	-0.30904821366	-0.835782338073	-0.241882269177	-0.700266276837	-0.821609089736	-0.183804290437	0.0623898861527	1.0	0.0141042330892	-0.0646393121695	0.196561293816	0.326912988193													234	91	23	19	10	118860.0	23	600	12
2017-07-06_13-33-48	score	80	200	10	600	4	0	100	1499348028.23	48972	G3_92	3	search	92	1	-13.9518352493	-58.1088953247	-19.2735148989	-56.3064170116	-48.9604752899	-7.3443804936	4.60248186181	86.1570787163	-3.95932752044	-8.30399469428	-2.76803350613	27.6401036622	-0.161934868929	-0.674452943281	-0.223702047307	-0.65353210497	-0.568269909094	-0.0852440751593	0.0534196601182	1.0	-0.0459547558881	-0.096382036369	-0.0321277548795	0.320810594719													28	9	2	1	3	-9260.0	2	112	12
2017-07-06_13-33-48	score	80	200	10	600	4	0	100	1499348028.23	30435	G3_93	3	search	93	1	-12.1931808463	-67.3668233327	-13.9784682478	-67.9068917211	-56.4797041141	-6.19215566953	0.133734841374	79.5657447216	-2.15489189042	-13.4004890545	-1.29077225113	29.1871755349	-0.153246612458	-0.846681239124	-0.175684502127	-0.85346893891	-0.70984950008	-0.0778243915292	0.0016808092709	1.0	-0.0270831612016	-0.168420330902	-0.0162227131242	0.366830922491													3	1	1	0	0	-2260.0	0	48	12
2017-07-06_13-33-48	score	80	200	10	600	4	0	100	1499348028.23	9806	G3_94	3	search	94	1	-18.6065331074	-54.2998841082	-16.6389941688	-55.0072561959	-59.6432416379	-13.5346669803	0.429452597932	77.137345402	-2.61411671145	-4.95102565854	6.5313161775	30.7786641715	-0.241213033848	-0.703937681874	-0.215706077025	-0.713107975251	-0.773208376915	-0.175461923272	0.00556737590196	1.0	-0.0338891194378	-0.0641845481295	0.0846712593421	0.399011192453													234	69	30	19	12	143680.0	23	600	12
2017-07-06_13-33-48	score	80	200	10	600	4	0	100	1499348028.23	78218	G3_95	3	search	95	1	-15.5095764338	-72.7430941241	-24.8878562984	-50.6846740687	-62.4999303388	-9.27930496797	2.93930027605	79.3047649518	-3.43977999582	-6.34695510915	9.29204373405	27.1173970126	-0.195569288216	-0.917260068399	-0.313825484679	-0.6391125943	-0.788098046528	-0.117008164309	0.0370633502014	1.0	-0.043374190667	-0.0800324559691	0.117168794835	0.341939062918													239	63	27	22	14	197800.0	23	600	12
2017-07-06_13-33-48	score	80	200	10	600	4	0	100	1499348028.23	91412	G3_96	3	search	96	1	-14.9316486339	-62.1761696346	-19.4775398888	-56.9413973155	-50.5506063422	-8.08251737103	-2.43152030772	77.3026784147	-8.47188692386	-5.37247322314	-4.40286984172	29.9279265763	-0.193158231256	-0.804321026253	-0.251964618668	-0.736603161536	-0.6539308518	-0.104556757111	-0.0314545415189	1.0	-0.10959370487	-0.0694991859702	-0.0569562391888	0.38715251774													235	53	29	20	16	225880.0	23	600	12
2017-07-06_13-33-48	score	80	200	10	600	4	0	100	1499348028.23	14907	G3_97	3	search	97	1	-18.9113815047	-57.9256677129	-17.5672559404	-62.653251096	-53.5697662088	-9.152479191	-0.0959867138328	77.4397968265	-6.13953187373	-7.29390288136	10.0918133295	18.9844357615	-0.244207529975	-0.748009035234	-0.226850491096	-0.809057534544	-0.691760159557	-0.118188316164	-0.00123950110623	1.0	-0.0792813530682	-0.0941880425863	0.130318179322	0.245150898369													225	33	20	16	26	361220.0	22	600	12
2017-07-06_13-33-48	score	80	200	10	600	4	0	100	1499348028.23	11503	G3_98	3	search	98	1	-19.9708974653	-56.6015960975	-17.4988298625	-52.6828597585	-53.7879278167	-11.0926360883	-1.85177162849	84.0577005219	-5.0997453938	-5.47878722034	7.02358814739	31.8792586841	-0.237585579207	-0.673365982487	-0.208176404468	-0.626746382918	-0.639892924535	-0.131964543634	-0.0220297678499	1.0	-0.0606695800877	-0.0651788852934	0.0835567485641	0.379254470277													222	60	27	16	15	152860.0	22	598	12
2017-07-06_13-33-48	score	80	200	10	600	4	0	100	1499348028.23	9297	G3_99	3	search	99	1	-20.461985198	-63.6890627577	-13.2222042794	-53.6968512165	-58.881015277	-11.4315562397	-0.835145147949	82.7511042995	1.27722251228	-9.01026556868	6.15832333455	30.7394864269	-0.247271445756	-0.769646076592	-0.159782813672	-0.648895886901	-0.711543559152	-0.138143851209	-0.0100922538136	1.0	0.0154345071657	-0.108883931459	0.0744198326618	0.371469198957													78	14	7	10	5	480.0	7	237	12
2017-07-06_13-33-48	score	80	200	10	600	4	0	100	1499348028.23	42172	G3_100	3	search	100	1	-14.7731790381	-53.7729373125	-16.9606809713	-62.8917888522	-56.9806525248	-7.09979518157	5.93943481579	78.3206067371	-5.15929873528	-12.4182539922	6.46549262866	30.2511189906	-0.188624420233	-0.68657457536	-0.216554514551	-0.8030043621	-0.727530785302	-0.0906504108862	0.075834892798	1.0	-0.065874090488	-0.158556662283	0.0825516156989	0.386247250256													38	7	8	5	0	-17660.0	3	136	12
2017-07-06_13-33-48	score	80	200	10	600	4	0	100	1499348028.23	14770	G3_101	3	search	101	1	-20.7806371757	-50.1493527035	-21.3511303867	-41.1310146252	-53.0862067582	-10.2217017253	3.08746023676	90.9568619098	-7.06814657567	-8.2133566198	-0.883493276933	25.7813495911	-0.228466953887	-0.551353154128	-0.234739083324	-0.452203536507	-0.583641581774	-0.112379665598	0.0339442255585	1.0	-0.0777087778455	-0.0902994721601	-0.0097133218801	0.283445900065													130	24	18	10	10	41080.0	13	368	12
2017-07-06_13-33-48	score	80	200	10	600	4	0	100	1499348028.23	41658	G3_102	3	search	102	1	-15.5015248775	-60.7224647781	-21.319122485	-48.9435159899	-56.1845414176	-10.5715034826	-1.07872713274	85.4620565369	-4.11662330223	-5.62997745356	4.59236207081	25.2737367695	-0.181384880093	-0.71051958306	-0.249457166711	-0.572692935007	-0.65742089173	-0.123698210773	-0.0126222931725	1.0	-0.0481690175622	-0.0658769245873	0.0537356840791	0.295730500688													106	16	12	6	12	48660.0	10	308	12
2017-07-06_13-33-48	score	80	200	10	600	4	0	100	1499348028.23	92628	G3_103	3	search	103	1	-25.5426035739	-49.5159186377	-11.3946810432	-45.5291459137	-51.8481175383	-9.69572556452	5.57060307077	79.1623175602	-5.07200333555	-6.69353015946	1.40457960706	25.8566614405	-0.322661139304	-0.625498597865	-0.143940720716	-0.575136596766	-0.65495957087	-0.122479051439	0.0703693782909	1.0	-0.0640709303603	-0.0845544997388	0.0177430329272	0.326628403986													49	2	10	1	6	-620.0	4	165	12
2017-07-06_13-33-48	score	80	200	10	600	4	0	100	1499348028.23	98138	G3_104	3	search	104	1	-19.4451973079	-66.0147662212	-19.3909253465	-61.7694480556	-61.6466760345	-6.50317696612	4.70845854571	83.2031162705	-1.73206865909	-4.89210176123	5.6483109054	31.8826879869	-0.233707560239	-0.793416991818	-0.233055277443	-0.742393444192	-0.740917874207	-0.0781602571829	0.0565899302426	1.0	-0.0208173532042	-0.0587970977592	0.0678858095535	0.383191031971													67	4	6	5	9	19000.0	6	211	12
2017-07-06_13-33-48	score	80	200	10	600	4	0	100	1499348028.23	68381	G3_105	3	search	105	1	-23.541665526	-59.515772152	-16.3623942969	-66.1582053688	-58.8291647138	-10.5522150407	7.04038971378	82.107108987	-1.37844685203	-2.15519844558	-6.24644549792	27.6242277369	-0.286718967656	-0.724855288249	-0.199281091476	-0.805754899729	-0.716492949753	-0.128517678565	0.085746408571	1.0	-0.0167883983376	-0.0262486217354	-0.0760767925578	0.336441363941													31	2	3	5	2	-6060.0	3	120	12
2017-07-06_13-33-48	score	80	200	10	600	4	0	100	1499348028.23	21759	G3_106	3	search	106	1	-20.7748202733	-68.9016639361	-18.4527824592	-59.4964553051	-53.8035464133	-8.61737458405	3.44569300395	76.4742462486	-2.44965748579	1.24511957959	4.69880917413	20.4157012271	-0.271657731752	-0.900978660347	-0.241294074337	-0.777993353628	-0.703551182949	-0.112683354289	0.045056907037	1.0	-0.0320324502164	0.0162815541266	0.0614430269617	0.266961784242													224	35	21	21	21	306540.0	22	600	12
2017-07-06_13-33-48	score	80	200	10	600	4	0	100	1499348028.23	74784	G3_107	3	search	107	1	-19.2520653905	-60.0874396956	-16.7778767365	-62.6706830877	-50.7936538948	-10.9810685511	-1.09986319429	81.6226017974	-6.56931530506	-5.40709739823	3.66182017078	25.8147978493	-0.235866842842	-0.736161778386	-0.205554299509	-0.767810406771	-0.622298882617	-0.134534654732	-0.0134749832776	1.0	-0.0804840223222	-0.0662450997537	0.0448628209606	0.316270215367													78	25	8	7	4	-10080.0	7	238	12
2017-07-06_13-33-48	score	80	200	10	600	4	0	100	1499348028.23	82616	G3_108	3	search	108	1	-20.7807202178	-65.2454117631	-10.6808607308	-48.8835782984	-48.8377341036	-10.1382956024	0.654534830434	92.5265354624	-5.84936228156	-16.0958507585	7.07825757979	28.0460735396	-0.224592006109	-0.705153515551	-0.115435649648	-0.528319557779	-0.527824086999	-0.109571762865	0.00707402289692	1.0	-0.0632182135895	-0.17395929371	0.0764997580901	0.303113840797													28	2	6	2	2	-6280.0	2	112	12
2017-07-06_13-33-48	score	80	200	10	600	4	0	100	1499348028.23	46208	G3_109	3	search	109	1	-6.48275211601	-56.7318685856	-20.3170058501	-67.1343847706	-50.8301665702	-10.2006056783	4.93801113973	80.5573327028	-3.27415270371	-13.8418601122	-4.41680346958	26.1457092807	-0.0804737681661	-0.70424214261	-0.252205543163	-0.833373977491	-0.630981251052	-0.12662541492	0.0612980963253	1.0	-0.0406437576054	-0.171826196918	-0.0548280748802	0.324560265385													226	57	24	15	19	231840.0	22	600	12
2017-07-06_13-33-48	score	80	200	10	600	4	0	100	1499348028.23	42580	G3_110	3	search	110	1	-21.6156783659	-64.2134617913	-21.5341958708	-73.3933658209	-58.2980769914	-13.8100070414	6.59984625214	82.2553035579	-0.44890941356	-9.5345758542	-3.37442340187	23.9721070641	-0.262787655397	-0.780660443933	-0.261797050638	-0.892263023129	-0.708745509041	-0.167891995337	0.0802361181185	1.0	-0.00545751330483	-0.115914420612	-0.0410237790867	0.291435397199													238	83	23	19	13	173300.0	23	600	12
2017-07-06_13-33-48	score	80	200	10	600	4	0	100	1499348028.23	26129	G3_111	3	search	111	1	-16.9624127441	-61.1315695085	-11.9470050139	-47.7552961927	-57.7712072804	-12.5021279694	9.27518214593	77.730550256	-2.68497635829	-6.86841789677	4.85434147457	18.6291395198	-0.218220669842	-0.786454866294	-0.153697677098	-0.614369717382	-0.743223958793	-0.160839308718	0.119324797205	1.0	-0.0345420989489	-0.088361884409	0.0624508826784	0.239663034141													159	36	16	17	10	58440.0	15	441	12
2017-07-06_13-33-48	score	80	200	10	600	4	0	100	1499348028.23	209	G3_112	3	search	112	1	-19.7076916317	-68.8642559601	-20.7287292059	-54.515430678	-61.3412619582	-7.32287997482	1.33087467655	80.3863023174	-9.417417921	0.254302542751	6.92749568182	23.0940690325	-0.245162310786	-0.856666546101	-0.25786394707	-0.678168159331	-0.763081024875	-0.0910961166731	0.016555988249	1.0	-0.117152022789	0.00316350591357	0.0861775636161	0.28728860971													144	18	10	14	16	131260.0	14	402	12
2017-07-06_13-33-48	score	80	200	10	600	4	0	100	1499348028.23	56791	G3_113	3	search	113	1	-19.2756689599	-62.0490244253	-17.6916499568	-57.5905877209	-62.1506268604	-7.29443777108	1.57263795137	80.648789289	-1.97388109882	-5.15647355508	-10.0837382256	25.7437874746	-0.239007542826	-0.769373290936	-0.219366590779	-0.714091162789	-0.770633104456	-0.0904469594074	0.0194998333544	1.0	-0.0244750245629	-0.0639373957197	-0.125032729127	0.319208604389													31	3	1	6	2	-6340.0	3	120	12
2017-07-06_13-33-48	score	80	200	10	600	4	0	100	1499348028.23	84024	G3_114	3	search	114	1	-21.0109157064	-59.8790380135	-19.0095542304	-42.6237699641	-55.7128940687	-13.5166395949	-1.86618425808	78.5003714222	-13.0898371557	-2.4393732733	1.84229266805	26.9700659177	-0.26765371075	-0.762786684045	-0.24215878073	-0.542975392242	-0.709715037767	-0.17218567696	-0.0237729353921	1.0	-0.166748728937	-0.0310746717386	0.0234685853668	0.343566093116													237	81	36	20	6	74980.0	23	600	12
2017-07-06_13-33-48	score	80	200	10	600	4	0	100	1499348028.23	68823	G3_115	3	search	115	1	-10.7657737878	-68.5416977622	-17.4720949533	-44.4844732625	-54.8402686353	-12.5224343372	7.20792069303	78.5712253802	-2.40641057107	-2.46899000976	2.73367933997	34.4485670784	-0.137019293459	-0.872351136571	-0.222372692659	-0.56616748749	-0.697968860355	-0.159376849178	0.0917374096961	1.0	-0.0306271228357	-0.0314235904787	0.0347923724842	0.438437442101													229	44	27	17	20	239300.0	22	600	12
2017-07-06_13-33-48	score	80	200	10	600	4	0	100	1499348028.23	1381	G3_116	3	search	116	1	-31.365069051	-61.5365568669	-20.0566516069	-63.566192425	-60.1399427361	-5.84634865767	4.78417616398	75.3147244613	-2.9231247608	-8.79356856537	-2.14331527616	25.4096196677	-0.416453346611	-0.817058779768	-0.2663045208	-0.844007501582	-0.798515073463	-0.0776255732128	0.0635224545824	1.0	-0.0388121284611	-0.116757627785	-0.0284581174729	0.337379175844													200	42	24	14	17	200840.0	20	541	12
2017-07-06_13-33-48	score	80	200	10	600	4	0	100	1499348028.23	99364	G3_117	3	search	117	1	-24.4245160356	-60.1247312891	-23.6035474256	-66.4845282354	-63.9656325785	-8.72219393454	-1.84447959786	80.7768994016	-3.93241167859	-13.6716982131	10.5831160004	23.0909976491	-0.302370061447	-0.744330764544	-0.292206653145	-0.8230636324	-0.791880265922	-0.107978815715	-0.022834246072	1.0	-0.0486823795878	-0.169252574862	0.131016615874	0.28586140122													163	41	16	18	9	49780.0	16	449	12
2017-07-06_13-33-48	score	80	200	10	600	4	0	100	1499348028.23	58840	G3_118	3	search	118	1	-18.834472285	-66.3779104433	-15.4995968069	-48.4091831735	-46.6250528499	-6.48512266446	7.3954647083	78.5238867398	-1.23208618392	-12.6297343055	7.2989525292	27.1475730357	-0.239856597362	-0.845321254452	-0.197387030245	-0.616489901142	-0.593769040042	-0.0825878969281	0.0941810831754	1.0	-0.0156905909153	-0.160839393334	0.0929520026611	0.345723755699													103	9	8	10	12	41480.0	10	300	12
2017-07-06_13-33-48	score	80	200	10	600	4	0	100	1499348028.23	75103	G3_119	3	search	119	1	-19.1060370776	-58.1285432791	-16.3848838936	-61.3788456317	-48.8366733332	-8.08355183229	-9.11281730072	81.3868386355	-4.08396887533	-5.87585612813	-4.8584597073	25.8915892437	-0.23475585731	-0.714225349622	-0.201321051023	-0.754161811182	-0.600056153451	-0.0993225927904	-0.111969176509	1.0	-0.05017972124	-0.0721966380147	-0.059695889271	0.318129929578													206	46	24	16	16	161880.0	20	558	12
2017-07-06_13-33-48	score	80	200	10	600	4	0	100	1499348028.23	88747	G3_120	3	search	120	1	-22.1732265658	-68.2453270545	-16.787078431	-47.7656864196	-52.6619527865	-10.2659022268	0.90592089577	85.1069869787	-2.52272276426	-12.8132390097	-2.65323437525	24.2204437617	-0.260533563141	-0.801876901971	-0.197246771703	-0.56124283229	-0.618773553805	-0.1206234951	0.0106444949813	1.0	-0.0296417821123	-0.150554489878	-0.0311752826582	0.284588194478													28	4	9	2	0	-14980.0	2	111	12
2017-07-06_13-33-48	score	80	200	10	600	4	0	100	1499348028.23	11794	G3_121	3	search	121	1	-21.5065550995	-59.6466486816	-17.6965870608	-47.3630471424	-55.4692404536	-8.27091260607	-6.02500470135	78.8910155609	-2.42215583499	-8.73204934799	-1.68647041097	28.3126550738	-0.272610955083	-0.756063897232	-0.22431688748	-0.600360469512	-0.703112262648	-0.104839727911	-0.0763712402295	1.0	-0.03070255615	-0.110684965657	-0.0213772176588	0.35888313609													233	71	34	14	13	177620.0	23	600	12
2017-07-06_13-33-48	score	80	200	10	600	4	0	100	1499348028.23	7367	G3_122	3	search	122	1	-14.6109475167	-59.0576772089	-17.8345711606	-46.5265576636	-56.8540129118	-12.4679624914	-4.18032551669	76.9416503653	2.7130515302	1.40759821326	4.75273519091	30.2596172949	-0.189896466313	-0.767564471629	-0.231793457457	-0.604699242123	-0.738923751205	-0.162044386002	-0.0543311132117	1.0	0.035261155919	0.0182943595124	0.0617706426668	0.393280065495													238	83	32	13	13	155940.0	23	600	12
2017-07-06_13-33-48	score	80	200	10	600	4	0	100	1499348028.23	7262	G3_123	3	search	123	1	-17.0403268853	-59.8543507452	-18.2799056671	-56.127714256	-48.5230276595	-9.17552029307	-2.32554042222	76.2866916654	-1.28257484556	-12.4766702345	5.16861558927	25.3690981938	-0.223372209664	-0.784597541702	-0.239621161542	-0.735747127457	-0.636061501687	-0.120276814904	-0.0304842217096	1.0	-0.0168125634703	-0.163549761592	0.0677525198227	0.332549460987													221	61	29	14	15	154080.0	22	595	12
2017-07-06_13-33-48	score	80	200	10	600	4	0	100	1499348028.23	62107	G3_124	3	search	124	1	-25.2222722336	-59.2646085485	-19.849616605	-45.3941394903	-52.2277614748	-9.95561091807	5.23681901339	77.7204767089	2.02077505282	-7.87904404947	6.64320859387	34.8705856872	-0.324525444279	-0.762535319623	-0.255397514857	-0.584069236481	-0.671994867844	-0.128095083042	0.0673801710327	1.0	0.0260005488694	-0.101376681965	0.0854756542314	0.448666646987													36	6	6	2	3	-10880.0	3	133	12
2017-07-06_13-33-48	score	80	200	10	600	4	0	100	1499348028.23	55843	G3_125	3	search	125	1	-19.630994531	-57.9796757484	-17.2517899655	-52.2809657076	-54.6587375869	-7.27295923485	1.25239564054	82.178392556	-2.58215162772	-5.31069618014	4.9317635536	27.8237941506	-0.238882678529	-0.705534313158	-0.209930973689	-0.636188711917	-0.665122982901	-0.088502086846	0.0152399627395	1.0	-0.0314212963701	-0.0646239968313	0.0600128987707	0.338577979991													92	16	5	10	9	20320.0	9	274	12
2017-07-06_13-33-48	score	80	200	10	600	4	0	100	1499348028.23	13318	G3_126	3	search	126	1	-13.6070891922	-62.4463384745	-16.8969114287	-52.9089964001	-50.376498266	-9.23526012734	5.65642880504	81.5934282764	-3.70512429789	-5.41885348355	7.68154895213	25.4385093926	-0.166766974738	-0.765335392736	-0.207086670896	-0.648446786926	-0.617408770904	-0.113186322997	0.0693245635652	1.0	-0.0454095921223	-0.066412866796	0.0941442112974	0.311771547415													63	7	8	8	4	-2580.0	6	201	12
2017-07-06_13-33-48	score	80	200	10	600	4	0	100	1499348028.23	88482	G3_127	3	search	127	1	-11.2264127784	-54.0981304466	-20.3340543883	-52.5864717558	-52.9013660836	-14.4314321122	1.82702578452	75.3199889557	-6.98602145416	-9.98114540827	7.60218114189	30.1921249857	-0.149049580783	-0.718244003971	-0.269968897636	-0.698174183041	-0.702354936811	-0.191601622787	0.024256851466	1.0	-0.0927512278084	-0.132516554326	0.100931787794	0.400851426087													236	87	40	15	6	46620.0	23	600	12
2017-07-06_13-33-48	score	80	200	10	600	4	0	100	1499348028.23	98026	G3_128	3	search	128	1	-26.9383193264	-54.87597567	-16.8974090954	-45.472107743	-61.1913520753	-13.5385397278	2.44195875772	73.1142270289	-4.20710863665	-6.97148500898	11.2595779959	23.9441061963	-0.368441552637	-0.750551266149	-0.231109727642	-0.621932414399	-0.836928113199	-0.185169703325	0.0333992282618	1.0	-0.0575415867419	-0.0953505944366	0.153999822654	0.327489015056													233	81	29	22	7	74440.0	23	600	12
2017-07-06_13-33-48	score	80	200	10	600	4	0	100	1499348028.23	92768	G3_129	3	search	129	1	-16.5324174387	-57.8006223079	-17.173966696	-37.1696613657	-50.5477199349	-6.6616326165	4.0410570343	75.9533483788	-2.69278885066	-3.69012942688	10.0056768207	23.1562437378	-0.217665419519	-0.761001635105	-0.226112041965	-0.489374888127	-0.66551009289	-0.0877068984936	0.0532044619566	1.0	-0.0354531947325	-0.0485841573235	0.131734505907	0.304874560926													229	25	21	26	21	308600.0	22	600	12
2017-07-06_13-33-48	score	80	200	10	600	4	0	100	1499348028.23	96599	G3_130	3	search	130	1	-26.73286289	-64.1350543695	-17.2218334324	-68.7424563801	-52.7120201309	-9.7437567909	-0.634154574161	83.907395114	0.864530874527	-7.54094506375	13.6143872504	31.1836899743	-0.318599604405	-0.764355207099	-0.205248100111	-0.819265766584	-0.628216619754	-0.116125125535	-0.0075577912209	1.0	0.0103033930841	-0.0898722341875	0.162254914861	0.371644119471													15	5	3	0	1	-8920.0	1	81	12
2017-07-06_13-33-48	score	80	200	10	600	4	0	100	1499348028.23	867	G3_131	3	search	131	1	-18.1695909835	-53.3923302591	-22.7458870071	-55.3198318857	-51.1333369722	-11.4168623308	0.382846242752	83.1342286976	-4.60675596891	-10.1686328268	18.928869299	25.4217749886	-0.218557281016	-0.642242444484	-0.27360435483	-0.665427859888	-0.615069602175	-0.137330465557	0.00460515781225	1.0	-0.0554134685686	-0.122315837726	0.227690442258	0.305791914917													104	24	17	6	7	-2500.0	10	303	12
2017-07-06_13-33-48	score	80	200	10	600	4	0	100	1499348028.23	32669	G3_132	3	search	132	1	-19.1492841176	-62.876452983	-15.2106423461	-64.4069468047	-65.5490498721	-9.10012093276	-1.19859223349	75.0582989146	-6.84756659187	-11.1878273141	-10.9982668076	28.2170914017	-0.255125474391	-0.837701545229	-0.202651040139	-0.858092279416	-0.873308492465	-0.121240703085	-0.0159688169172	1.0	-0.0912299731129	-0.149055167462	-0.146529657168	0.375935663475													121	31	13	12	7	15500.0	12	345	12
2017-07-06_13-33-48	score	80	200	10	600	4	0	100	1499348028.23	36277	G3_133	3	search	133	1	-13.7995471217	-56.428639462	-16.1151636746	-48.4597654976	-58.1895693097	-5.90475127061	4.25769302523	76.0693829397	0.579197144508	-12.638727023	6.71788093466	19.4682586844	-0.181407375588	-0.741804879721	-0.211848223974	-0.637046911975	-0.764953875804	-0.0776232308246	0.0559711786884	1.0	0.00761406392592	-0.166147358301	0.0883125467179	0.255927653571													77	17	14	4	5	-13560.0	7	236	12
2017-07-06_13-33-48	score	80	200	10	600	4	0	100	1499348028.23	39352	G3_134	3	search	134	1	-20.2053264917	-68.065404423	-17.4441264008	-63.5977198893	-52.0868043024	-7.53666917055	-4.62412277574	84.5601818551	-3.17818098303	-5.42062452823	8.76514311453	25.0096682931	-0.238946109723	-0.804934461229	-0.206292441881	-0.752100084154	-0.615973182173	-0.089127873252	-0.054684399611	1.0	-0.0375848409181	-0.0641037472875	0.103655679567	0.295761760966													84	10	5	8	10	20760.0	8	253	12
2017-07-06_13-33-48	score	80	200	10	600	4	0	100	1499348028.23	40569	G3_135	3	search	135	1	-18.7176184335	-70.1206491332	-16.7004726105	-54.095181134	-59.9886335143	-9.75415762942	-0.905831127719	77.4447064421	-1.83922408934	-7.42550977293	8.58292840291	23.5631957276	-0.241690094694	-0.905428561288	-0.215643823545	-0.698500693194	-0.774599533916	-0.125949959365	-0.0116964886218	1.0	-0.0237488677256	-0.0958814374032	0.110826534146	0.304258312932													225	44	27	17	19	212720.0	22	600	12
2017-07-06_13-33-48	score	80	200	10	600	4	0	100	1499348028.23	30985	G3_136	3	search	136	1	-19.7359656331	-57.6464958194	-16.8324396436	-55.5522749293	-55.3577891638	-7.3240543879	1.74258207269	80.2233964689	-11.4428462606	-7.20550388091	-1.66011907236	32.9023798633	-0.246012591112	-0.718574609861	-0.209819583619	-0.692469745417	-0.690045443105	-0.091295740523	0.0217216192457	1.0	-0.142637269977	-0.0898179857505	-0.0206937021546	0.410134465898													13	0	3	1	1	-4100.0	1	75	12
2017-07-06_13-33-48	score	80	200	10	600	4	0	100	1499348028.23	63208	G3_137	3	search	137	1	-12.9576098674	-59.6830825524	-24.3183938459	-58.5486722829	-52.7801410911	-6.94669847363	3.16279153828	82.0385981269	-7.32393364066	-6.6600437015	-1.69473188638	26.0860274002	-0.157945286283	-0.727500029439	-0.296426248146	-0.71367226671	-0.643357423167	-0.0846759773111	0.0385524815208	1.0	-0.0892742417336	-0.0811818321323	-0.0206577382485	0.317972612841													23	2	2	3	2	-5540.0	2	97	12
