session	optimize	depth	controllers	survivors	episodes	noise	initial_value	variance	session_seed	game_seed	name	generation	type	game_num	repetition	landing_height	eroded_cells	row_trans	col_trans	pits	cuml_wells	landing_height_norm	eroded_cells_norm	row_trans_norm	col_trans_norm	pits_norm	cuml_wells_norm	landing_height_var	eroded_cells_var	row_trans_var	col_trans_var	pits_var	cuml_wells_var	lines	l1	l2	l3	l4	score	level	eps
2017-06-02_14-08-49	score	80	100	10	500	4	0	100	1496412529.1	28916	G1_27	1	search	27	1	1.07473815117	-16.1590878789	-4.31844367565	-1.32379217852	6.92562618038	-12.2603302191	0.0665098277343	-1.0	-0.267245509649	-0.0819224567897	0.428590167483	-0.758726625599							1	1	0	0	0	40	0	33
2017-06-02_14-08-49	score	80	100	10	500	4	0	100	1496412529.1	46995	G1_28	1	search	28	1	15.1868706916	-8.7926413256	7.86809128115	-6.06076488771	-17.8794649444	-6.67973953214	0.849402973678	-0.491773179619	0.440063016741	-0.338979097336	-1.0	-0.373598402016							1	1	0	0	0	40	0	40
2017-06-02_14-08-49	score	80	100	10	500	4	0	100	1496412529.1	77098	G1_29	1	search	29	1	12.2386316496	-13.4609384023	-9.51463001957	14.6876818334	1.47729328156	1.36931394233	0.833258221987	-0.916478077008	-0.647796577262	1.0	0.100580425034	0.0932287312497							0	0	0	0	0	0	0	28
2017-06-02_14-08-49	score	80	100	10	500	4	0	100	1496412529.1	37555	G1_30	1	search	30	1	6.09546039897	-6.58195912817	-1.46072755409	-10.3557020678	-16.7811363735	0.831897828129	0.363232874299	-0.392223683883	-0.0870458067663	-0.617103742997	-1.0	0.0495733905983							0	0	0	0	0	0	0	39
2017-06-02_14-08-49	score	80	100	10	500	4	0	100	1496412529.1	43940	G1_31	1	search	31	1	-3.51231830273	-3.27075126306	-4.43427560951	-5.40694000285	6.40375792855	8.03498961933	-0.4371279204	-0.407063533124	-0.551870732831	-0.67292432959	0.796983970352	1.0							1	1	0	0	0	40	0	36
2017-06-02_14-08-49	score	80	100	10	500	4	0	100	1496412529.1	73304	G1_32	1	search	32	1	-11.2602886859	-6.52628477199	19.2462142583	-2.98805691862	1.63394928453	16.9453846399	-0.585065121626	-0.339094467328	1.0	-0.155254268633	0.0848971783542	0.880452873094							0	0	0	0	0	0	0	34
2017-06-02_14-08-49	score	80	100	10	500	4	0	100	1496412529.1	19626	G1_33	1	search	33	1	2.41924670677	-7.61853551273	4.72321721621	-5.56132161743	-2.77096751252	14.847993614	0.16293425022	-0.51310201976	0.318104744587	-0.374550377782	-0.186622353468	1.0							0	0	0	0	0	0	0	33
2017-06-02_14-08-49	score	80	100	10	500	4	0	100	1496412529.1	64070	G1_34	1	search	34	1	-21.3511337723	-23.8289422662	-4.8267959497	-12.3139011381	-9.42927634491	-4.3727044365	-0.896016849334	-1.0	-0.202560226794	-0.51676238922	-0.395706877779	-0.183503925086							196	161	16	1	0	85740	19	500
2017-06-02_14-08-49	score	80	100	10	500	4	0	100	1496412529.1	23343	G1_35	1	search	35	1	-13.5862464466	-6.00179765798	-17.2797107696	-7.45518616341	2.07103204927	5.68240997893	-0.786254274034	-0.347332066955	-1.0	-0.431441605871	0.119853397831	0.328848674304							17	13	2	0	0	980	1	83
2017-06-02_14-08-49	score	80	100	10	500	4	0	100	1496412529.1	43936	G1_36	1	search	36	1	-3.83707404315	-14.9647843398	0.333387707367	-1.75099680095	12.2853676573	2.01890963323	-0.25640690544	-1.0	0.022278149808	-0.117007820573	0.820951867951	0.134910706856							0	0	0	0	0	0	0	30
2017-06-02_14-08-49	score	80	100	10	500	4	0	100	1496412529.1	69961	G1_37	1	search	37	1	5.72751056486	8.80590687287	3.94930712102	6.82803508285	10.1730738756	-15.4216595723	0.371393917626	0.571009029967	0.256088334884	0.442756180088	0.659661421516	-1.0							0	0	0	0	0	0	0	30
2017-06-02_14-08-49	score	80	100	10	500	4	0	100	1496412529.1	91226	G1_38	1	search	38	1	-8.62339038313	7.47762562689	6.35027772817	-17.8048167726	-2.28477067233	0.412501938541	-0.484329071917	0.419977679209	0.356660661509	-1.0	-0.12832317802	0.0231679968297							0	0	0	0	0	0	0	28
2017-06-02_14-08-49	score	80	100	10	500	4	0	100	1496412529.1	8559	G1_39	1	search	39	1	7.78849120579	-7.06393844999	0.708675516284	12.151475866	24.9697209207	4.45271310496	0.311917431136	-0.282900176274	0.0283813951519	0.486648445314	1.0	0.17832450427							0	0	0	0	0	0	0	26
2017-06-02_14-08-49	score	80	100	10	500	4	0	100	1496412529.1	45319	G1_40	1	search	40	1	-16.8889386481	-0.94383501096	-11.1040576708	3.00831199269	1.31341006109	-10.5308705886	-1.0	-0.0558848031026	-0.657475161833	0.178123211611	0.0777674718618	-0.623536553009							10	10	0	0	0	400	1	63
2017-06-02_14-08-49	score	80	100	10	500	4	0	100	1496412529.1	47965	G1_41	1	search	41	1	-6.98671321877	-0.666554911946	-9.04078132234	-13.320190044	-13.8925307415	-3.57649636013	-0.502911481628	-0.0479793728261	-0.65076561575	-0.958802272376	-1.0	-0.257440233653							198	138	30	0	0	88560	19	500
2017-06-02_14-08-49	score	80	100	10	500	4	0	100	1496412529.1	18210	G1_42	1	search	42	1	23.2960226531	16.664651146	2.94100358015	8.71885539613	-3.52317172772	-7.36444383166	1.0	0.715343189443	0.126244879821	0.374263689813	-0.151234903064	-0.31612451367							0	0	0	0	0	0	0	29
2017-06-02_14-08-49	score	80	100	10	500	4	0	100	1496412529.1	40287	G1_43	1	search	43	1	0.0641907630661	21.7988458427	-15.172776037	6.62583279376	-7.4706499683	-4.92454102303	0.00294468631639	1.0	-0.696035751	0.30395337632	-0.342708509534	-0.225908337467							17	17	0	0	0	960	1	83
2017-06-02_14-08-49	score	80	100	10	500	4	0	100	1496412529.1	88031	G1_44	1	search	44	1	-3.2140703449	10.8169837403	-8.95243894944	-3.90797290878	26.7343834738	-3.84452304952	-0.120222347676	0.404609433049	-0.334866108216	-0.146177783101	1.0	-0.143804440199							0	0	0	0	0	0	0	25
2017-06-02_14-08-49	score	80	100	10	500	4	0	100	1496412529.1	85710	G1_45	1	search	45	1	-21.9105761384	1.28542647402	0.496206198745	-9.02689627191	-12.8614082469	-16.9182436914	-1.0	0.0586669408372	0.0226468804659	-0.411988083513	-0.586995438446	-0.772149649767							50	48	1	0	0	6020	5	168
2017-06-02_14-08-49	score	80	100	10	500	4	0	100	1496412529.1	55454	G1_46	1	search	46	1	-10.3140676267	21.4903333991	-3.31652482213	6.66666392818	2.60721861748	0.710181474071	-0.479939861107	1.0	-0.154326355042	0.310216868411	0.121320529052	0.0330465545081							0	0	0	0	0	0	0	32
2017-06-02_14-08-49	score	80	100	10	500	4	0	100	1496412529.1	67041	G1_47	1	search	47	1	-10.9756382456	4.59621617854	-8.34135239466	-10.887792155	2.52514806743	10.1609453287	-1.0	0.418765275942	-0.759987912141	-0.991996265853	0.230068448954	0.925772615802							0	0	0	0	0	0	0	34
2017-06-02_14-08-49	score	80	100	10	500	4	0	100	1496412529.1	71970	G1_48	1	search	48	1	-10.8535822808	-18.789305274	-1.34870211639	-10.2437343026	6.73778062444	-5.58992523675	-0.577646811443	-1.0	-0.071780307825	-0.545189625331	0.35859658067	-0.29750569035							43	39	2	0	0	4700	4	151
2017-06-02_14-08-49	score	80	100	10	500	4	0	100	1496412529.1	5752	G1_49	1	search	49	1	7.49102093408	-2.34695481838	2.09315101658	3.86443750506	-11.8915689394	5.84429869911	0.629943867985	-0.197362924131	0.176019752082	0.324972888335	-1.0	0.491465737524							0	0	0	0	0	0	0	30
2017-06-02_14-08-49	score	80	100	10	500	4	0	100	1496412529.1	80975	G1_50	1	search	50	1	19.3666448362	-1.99962599576	-12.4949842706	9.71545882474	-6.30355228104	7.28153622363	1.0	-0.103251028388	-0.645180637964	0.501659368822	-0.325484994141	0.375983361352							0	0	0	0	0	0	0	33
2017-06-02_14-08-49	score	80	100	10	500	4	0	100	1496412529.1	62593	G1_51	1	search	51	1	-3.4918672593	4.24970215978	-9.45282349058	-2.73216847902	-12.9844908157	-11.5708855145	-0.26892600633	0.327290628496	-0.728008793315	-0.210417837541	-1.0	-0.891131248714							67	51	8	0	0	10700	6	210
2017-06-02_14-08-49	score	80	100	10	500	4	0	100	1496412529.1	9701	G1_52	1	search	52	1	-4.85935349906	5.68428588339	-4.48262644827	4.56440575814	-14.9550820411	1.8009310791	-0.324929912501	0.380090585111	-0.299739341847	0.305207670917	-1.0	0.120422681343							2	2	0	0	0	80	0	44
2017-06-02_14-08-49	score	80	100	10	500	4	0	100	1496412529.1	30915	G1_53	1	search	53	1	-3.77280590844	-14.3181274021	3.46159426751	-3.81014940042	1.18711055181	-7.06601834659	-0.263498556933	-1.0	0.241763058135	-0.266106683745	0.0829096234771	-0.493501569594							1	1	0	0	0	40	0	37
2017-06-02_14-08-49	score	80	100	10	500	4	0	100	1496412529.1	96842	G1_54	1	search	54	1	6.20161812335	-8.07159725932	29.8968598753	3.60193333102	3.33634486392	15.7960197202	0.207433762249	-0.269981439288	1.0	0.120478650469	0.111595160088	0.528350461756							0	0	0	0	0	0	0	26
2017-06-02_14-08-49	score	80	100	10	500	4	0	100	1496412529.1	56725	G1_55	1	search	55	1	-0.486202825029	0.549259492743	7.88322577972	-0.419701621691	-5.63755571139	-4.0045743058	-0.0616756184099	0.0696744591733	1.0	-0.0532398327054	-0.715133102732	-0.507986757921							1	1	0	0	0	40	0	36
2017-06-02_14-08-49	score	80	100	10	500	4	0	100	1496412529.1	18601	G1_56	1	search	56	1	-14.3072979919	-8.76051728942	16.3670187354	6.27316041039	-15.9002241484	13.3301262692	-0.874154189177	-0.535254308135	1.0	0.383280578572	-0.971479559318	0.814450480244							0	0	0	0	0	0	0	34
