session	optimize	depth	controllers	survivors	episodes	noise	initial_value	variance	session_seed	game_seed	name	generation	type	game_num	repetition	landing_height	eroded_cells	row_trans	col_trans	pits	cuml_wells	landing_height_norm	eroded_cells_norm	row_trans_norm	col_trans_norm	pits_norm	cuml_wells_norm	landing_height_var	eroded_cells_var	row_trans_var	col_trans_var	pits_var	cuml_wells_var	lines	l1	l2	l3	l4	score	level	eps
level	level	80	100	10	-1	4	0	100	1511052196.27	71537	G1_49	1	search	49	1	19.6749319214	-158.477060635	-104.622929869	-51.6072416246	-189.013967132	-51.4266101106	0.104092476444	-0.838441005387	-0.553519570306	-0.27303401123	-1.0	-0.272078359556							93	71	11	0	0	20420	9	264
level	level	80	100	10	-1	4	0	100	1511052196.27	3843	G1_50	1	search	50	1	5.00805268114	154.602125754	63.7812527842	35.1843876286	77.1069806113	40.3141481998	0.0323931683133	1.0	0.412550943095	0.227580231883	0.498744633914	0.260760633162							0	0	0	0	0	0	0	8
level	level	80	100	10	-1	4	0	100	1511052196.27	88444	G1_51	1	search	51	1	46.8235563466	34.2290981171	109.078006266	124.103200264	98.6432775809	39.449654273	0.377295317503	0.27581156686	0.878929842535	1.0	0.794848782073	0.317877816117							0	0	0	0	0	0	0	10
level	level	80	100	10	-1	4	0	100	1511052196.27	37414	G1_52	1	search	52	1	2.57468424938	-57.53913498	-83.4275060173	4.21558021233	124.415423355	125.003587694	0.0205968828326	-0.46029986852	-0.667400892698	0.0337236737769	0.995294820335	1.0							0	0	0	0	0	0	0	12
level	level	80	100	10	-1	4	0	100	1511052196.27	29352	G1_53	1	search	53	1	-82.6514501732	72.9489351447	28.7500319763	-62.2549474239	198.419148074	-71.6629111881	-0.416549768384	0.367650682169	0.144895451147	-0.313754736013	1.0	-0.361169332112							0	0	0	0	0	0	0	17
level	level	80	100	10	-1	4	0	100	1511052196.27	22551	G1_54	1	search	54	1	119.54265651	52.8962832378	157.479648642	-66.002953528	40.4092154531	-156.035754666	0.759099080682	0.335892819763	1.0	-0.419120528253	0.256599603832	-0.990831234458							0	0	0	0	0	0	0	15
level	level	80	100	10	-1	4	0	100	1511052196.27	42526	G1_55	1	search	55	1	-113.02051246	-39.8891000361	-198.848911589	-181.17852454	-47.3463770717	-10.8903810955	-0.568373804801	-0.200600042099	-1.0	-0.911136616702	-0.238102269172	-0.0547671144313							80	60	10	0	0	15240	8	237
level	level	80	100	10	-1	4	0	100	1511052196.27	44298	G1_56	1	search	56	1	125.067412082	82.6318870618	46.0528967315	-18.126267409	54.036184533	-62.1444813499	1.0	0.660698783852	0.368224591562	-0.144931977941	0.432056469656	-0.496887880829							0	0	0	0	0	0	0	14
level	level	80	100	10	-1	4	0	100	1511052196.27	36474	G1_57	1	search	57	1	60.510110557	-46.5848173215	32.6220690084	-132.058735015	18.230491821	209.642718908	0.288634448514	-0.222210518754	0.155607927517	-0.629922831104	0.0869598138962	1.0							0	0	0	0	0	0	0	7
level	level	80	100	10	-1	4	0	100	1511052196.27	55574	G1_58	1	search	58	1	-63.5956646025	-138.824913965	-78.0353134395	-0.00549565567425	225.044795561	128.728903662	-0.282591136773	-0.616876802765	-0.346754579438	-2.44202744638e-05	1.0	0.572014577545							0	0	0	0	0	0	0	12
level	level	80	100	10	-1	4	0	100	1511052196.27	41969	G1_59	1	search	59	1	-44.7101516761	30.8426055261	99.7895175096	-99.9441432656	-45.0455336747	-205.90505145	-0.21713965423	0.149790426747	0.484638510842	-0.485389467436	-0.218768472932	-1.0							0	0	0	0	0	0	0	21
level	level	80	100	10	-1	4	0	100	1511052196.27	46099	G1_60	1	search	60	1	29.5435978737	-27.7020932866	-29.2994179403	-94.7266213686	165.622620001	-22.6581563217	0.178379003264	-0.167260325229	-0.17690468814	-0.571942536401	1.0	-0.136805928572							0	0	0	0	0	0	0	17
level	level	80	100	10	-1	4	0	100	1511052196.27	31306	G1_61	1	search	61	1	-76.2967910668	9.71615912175	4.6932415395	129.989231119	4.0564237559	-182.976547244	-0.416975793979	0.0531005709096	0.0256494157868	0.710414712032	0.0221690911594	-1.0							0	0	0	0	0	0	0	25
level	level	80	100	10	-1	4	0	100	1511052196.27	39469	G1_62	1	search	62	1	1.06731879333	-38.032476625	88.1815658996	-82.1746320293	39.0565033219	144.159776375	0.00740372120553	-0.263821695492	0.611693276147	-0.570024691321	0.270925110346	1.0							0	0	0	0	0	0	0	7
level	level	80	100	10	-1	4	0	100	1511052196.27	55520	G1_63	1	search	63	1	5.09240484436	-176.165969977	-45.3564578003	-296.056452442	-162.530920028	135.579526569	0.0172007899249	-0.595041818964	-0.153202058007	-1.0	-0.54898624464	0.457951601632							0	0	0	0	0	0	0	19
level	level	80	100	10	-1	4	0	100	1511052196.27	36276	G1_64	1	search	64	1	125.681137062	-138.301012741	32.4901494289	-252.584262384	-57.7613961919	-116.773050915	0.497581028507	-0.547544060882	0.128630933385	-1.0	-0.228681690802	-0.462313248708							0	0	0	0	0	0	0	9
level	level	80	100	10	-1	4	0	100	1511052196.27	8365	G1_65	1	search	65	1	-123.000245971	47.0989182782	-87.8823138259	-190.512151175	130.027137188	-18.7526530026	-0.6456294006	0.24722264689	-0.461295057998	-1.0	0.682513615986	-0.0984328447652							29	27	1	0	0	2300	2	108
level	level	80	100	10	-1	4	0	100	1511052196.27	24825	G1_66	1	search	66	1	-10.5592142315	-96.0267339332	-8.6946833415	115.471534019	-9.47227524732	10.6865027826	-0.0914443054836	-0.831605250148	-0.0752972013002	1.0	-0.0820312584202	0.0925466425414							0	0	0	0	0	0	0	18
level	level	80	100	10	-1	4	0	100	1511052196.27	43134	G1_67	1	search	67	1	59.2686954387	-128.171032022	43.2497154618	-22.537972794	36.4261408559	-88.5926243465	0.462418804807	-1.0	0.337437522187	-0.175842953267	0.284199481592	-0.691206296373							0	0	0	0	0	0	0	10
level	level	80	100	10	-1	4	0	100	1511052196.27	36344	G1_68	1	search	68	1	-18.5223064215	-10.2727663626	-21.0231486634	48.4048920957	172.114621979	78.0374897725	-0.107616111917	-0.0596856109286	-0.122146209437	0.281236373407	1.0	0.453404184229							0	0	0	0	0	0	0	8
level	level	80	100	10	-1	4	0	100	1511052196.27	85455	G1_69	1	search	69	1	69.2229642762	67.425727424	195.263847537	-148.912623732	-92.9686407772	139.463336229	0.354509885723	0.345305740282	1.0	-0.762622603263	-0.476118042075	0.714230196671							0	0	0	0	0	0	0	7
level	level	80	100	10	-1	4	0	100	1511052196.27	88228	G1_70	1	search	70	1	17.2463497869	-53.6567174176	-11.6805937217	35.2630968128	204.327576965	41.9826516704	0.0844053947249	-0.262601447218	-0.0571660169186	0.172581192106	1.0	0.205467378873							0	0	0	0	0	0	0	13
level	level	80	100	10	-1	4	0	100	1511052196.27	43551	G1_71	1	search	71	1	75.0445877204	2.62258294334	-8.02613129113	125.507502212	-52.457894501	2.00501973936	0.597929099039	0.0208958261229	-0.0639494145741	1.0	-0.417966205815	0.0159752979226							0	0	0	0	0	0	0	10
level	level	80	100	10	-1	4	0	100	1511052196.27	9956	G1_72	1	search	72	1	2.06860636041	43.3193838675	51.6926405524	-194.082162183	-20.6194244211	89.7612324747	0.010658405374	0.223201263734	0.266344108963	-1.0	-0.106240698214	0.462490892852							0	0	0	0	0	0	0	17
level	level	80	100	10	-1	4	0	100	1511052196.27	75735	G1_73	1	search	73	1	-61.8262015032	4.5258745543	72.3489147652	84.7095010071	-21.0464532849	176.170955485	-0.350944350236	0.025690242423	0.410674475631	0.480836927824	-0.119466078997	1.0							0	0	0	0	0	0	0	6
level	level	80	100	10	-1	4	0	100	1511052196.27	65285	G1_74	1	search	74	1	-32.8521610446	3.2101937239	16.358164006	-11.1567172856	137.920575881	-56.0585133186	-0.238196228769	0.0232756693727	0.118605682303	-0.0808923339704	1.0	-0.406455040956							0	0	0	0	0	0	0	12
level	level	80	100	10	-1	4	0	100	1511052196.27	1600	G1_75	1	search	75	1	-42.2145970277	-121.194066242	-32.2858681156	-9.50399749154	-4.86350701822	117.277735882	-0.348322309306	-1.0	-0.266398092882	-0.0784196601882	-0.040129910391	0.967685461165							0	0	0	0	0	0	0	8
level	level	80	100	10	-1	4	0	100	1511052196.27	94709	G1_76	1	search	76	1	116.579454996	-92.5456213409	106.104582816	-9.60062195865	20.3818934988	-16.3362748938	1.0	-0.793841602231	0.910148214539	-0.0823526062891	0.174832636673	-0.140129964533							0	0	0	0	0	0	0	11
