session	optimize	depth	controllers	survivors	episodes	noise	initial_value	variance	session_seed	game_seed	name	generation	type	game_num	repetition	landing_height	eroded_cells	row_trans	col_trans	pits	cuml_wells	landing_height_norm	eroded_cells_norm	row_trans_norm	col_trans_norm	pits_norm	cuml_wells_norm	landing_height_var	eroded_cells_var	row_trans_var	col_trans_var	pits_var	cuml_wells_var	lines	l1	l2	l3	l4	score	level	eps
2017-05-31_18-51-59	score	80	100	10	500	4	0	100	1496256719.91	37668	G8_68	8	search	68	1	-92.499072747	-163.129118779	-79.3940527195	-135.745486952	-127.788262067	3.6174422334	-0.56702980706	-1.0	-0.486694547937	-0.832135231089	-0.783356540042	0.0221753311762							198	108	25	4	7	154220	19	500
2017-05-31_18-51-59	score	80	100	10	500	4	0	100	1496256719.91	90073	G8_69	8	search	69	1	-187.84492735	-266.90890153	-75.4739173439	-126.368332274	-133.442206016	0.592919193846	-0.703779178114	-1.0	-0.282770326922	-0.473451172105	-0.499954123864	0.00222142907355							196	145	21	3	0	93220	19	500
2017-05-31_18-51-59	score	80	100	10	500	4	0	100	1496256719.91	70085	G8_70	8	search	70	1	-135.527673468	-149.826184377	-112.271141971	-156.096375827	-47.1206317532	-0.308895281286	-0.868230750079	-0.959831281053	-0.719242464002	-1.0	-0.301868839066	-0.00197887542007							186	155	11	3	0	81200	18	500
2017-05-31_18-51-59	score	80	100	10	500	4	0	100	1496256719.91	51166	G8_71	8	search	71	1	-75.6972436643	-29.0810146341	-63.7245725359	-157.446429639	-112.190236374	18.9689781556	-0.480780947767	-0.184704186057	-0.40473812383	-1.0	-0.71256132407	0.120478934956							1	1	0	0	0	40	0	46
2017-05-31_18-51-59	score	80	100	10	500	4	0	100	1496256719.91	82831	G8_72	8	search	72	1	-188.277564282	-256.331199575	-70.4504948999	-130.178470181	-141.337229382	-0.790510520385	-0.734508965721	-1.0	-0.274841669749	-0.507852615668	-0.551385198587	-0.00308394187557							199	127	28	4	1	113420	19	500
2017-05-31_18-51-59	score	80	100	10	500	4	0	100	1496256719.91	13238	G8_73	8	search	73	1	-150.963340642	187.39991067	-77.587012686	-176.070201647	-149.657088762	-4.19872740557	-0.805567836728	1.0	-0.414018408059	-0.939542612465	-0.798597439173	-0.0224051729297							197	113	19	10	4	148080	19	500
2017-05-31_18-51-59	score	80	100	10	500	4	0	100	1496256719.91	48821	G8_74	8	search	74	1	-173.874198335	-277.843874126	-112.500413549	-160.022521375	-126.840067106	17.75900923	-0.625798207289	-1.0	-0.40490514287	-0.575944032878	-0.456515615126	0.0639172243256							93	52	15	1	2	31640	9	276
2017-05-31_18-51-59	score	80	100	10	500	4	0	100	1496256719.91	3966	G8_75	8	search	75	1	-128.300506413	-159.166769134	-97.1291599535	-143.328408896	-155.286205341	5.54142298019	-0.806075961152	-1.0	-0.610235167064	-0.900492041622	-0.975619510192	0.0348152004991							196	128	16	8	3	130740	19	500
2017-05-31_18-51-59	score	80	100	10	500	4	0	100	1496256719.91	46006	G8_76	8	search	76	1	-169.361751238	-30.8155127037	-39.0335485715	-153.750599993	-89.7405840325	26.6854811818	-1.0	-0.181950838831	-0.230474403377	-0.907823631182	-0.529875154079	0.157564981388							30	9	3	1	3	6780	3	117
2017-05-31_18-51-59	score	80	100	10	500	4	0	100	1496256719.91	77590	G8_77	8	search	77	1	-59.0106430311	-79.0247277836	-77.0730101953	-153.569309501	-85.963710671	11.3303764512	-0.384260652227	-0.514586723351	-0.50187768927	-1.0	-0.559771421452	0.0737802135596							44	18	6	2	2	15140	4	152
