session	optimize	depth	controllers	survivors	episodes	noise	initial_value	variance	session_seed	game_seed	name	generation	type	game_num	repetition	landing_height	eroded_cells	row_trans	col_trans	pits	cuml_wells	landing_height_norm	eroded_cells_norm	row_trans_norm	col_trans_norm	pits_norm	cuml_wells_norm	landing_height_var	eroded_cells_var	row_trans_var	col_trans_var	pits_var	cuml_wells_var	lines	l1	l2	l3	l4	score	level	eps
2017-11-19_00-37-50	score	80	100	10	-1	4	0	100	1511051870.12	10306	G1_50	1	search	50	1	-62.654442765	61.3939212558	-94.8552920591	139.124597086	38.6822946329	19.2674449776	-0.450347703263	0.441287324757	-0.681801018986	1.0	0.278040658828	0.138490571626							0	0	0	0	0	0	0	21
2017-11-19_00-37-50	score	80	100	10	-1	4	0	100	1511051870.12	72846	G1_51	1	search	51	1	71.8413107745	-185.278752328	-49.2921754509	225.62221876	-77.9320128104	202.08659335	0.318414166696	-0.821190188388	-0.218472168751	1.0	-0.345409300727	0.895685692927							0	0	0	0	0	0	0	16
2017-11-19_00-37-50	score	80	100	10	-1	4	0	100	1511051870.12	32013	G1_52	1	search	52	1	37.5382719451	91.3016239874	76.2085126125	-23.0468799214	-68.8640155974	-22.2270398536	0.411145720149	1.0	0.834689562839	-0.252425739159	-0.754247433834	-0.243446270536							0	0	0	0	0	0	0	16
2017-11-19_00-37-50	score	80	100	10	-1	4	0	100	1511051870.12	89093	G1_53	1	search	53	1	-86.949612778	-33.732426596	-63.8890956188	28.8770855337	57.099460584	65.3711433697	-1.0	-0.387953729963	-0.734782980368	0.332112871019	0.656695973216	0.751827883772							0	0	0	0	0	0	0	8
2017-11-19_00-37-50	score	80	100	10	-1	4	0	100	1511051870.12	88901	G1_54	1	search	54	1	-12.1980028752	66.3165275883	-161.245401202	32.2153422088	164.879828878	-88.9366103963	-0.073981171367	0.402211283452	-0.977957111551	0.195386800363	1.0	-0.539402612204							0	0	0	0	0	0	0	20
2017-11-19_00-37-50	score	80	100	10	-1	4	0	100	1511051870.12	1899	G1_55	1	search	55	1	9.79095047447	-68.2790449514	29.6199571004	-47.3748348478	42.4809250783	107.922314709	0.0907222060688	-0.632668462824	0.274456280707	-0.438971634138	0.393625036609	1.0							0	0	0	0	0	0	0	17
2017-11-19_00-37-50	score	80	100	10	-1	4	0	100	1511051870.12	20887	G1_56	1	search	56	1	63.5101765414	-23.1993940475	-232.87460022	-194.298833563	-3.01369536079	-149.160151905	0.272722643351	-0.0996218309149	-1.0	-0.83434961726	-0.0129412798044	-0.640517049796							1	1	0	0	0	40	0	40
2017-11-19_00-37-50	score	80	100	10	-1	4	0	100	1511051870.12	1988	G1_57	1	search	57	1	-5.27277351414	138.796369187	99.5718300276	-79.8228839274	-85.237179754	-123.665492607	-0.0379892755481	1.0	0.717395063074	-0.575107867697	-0.614116783119	-0.890985069213							0	0	0	0	0	0	0	24
2017-11-19_00-37-50	score	80	100	10	-1	4	0	100	1511051870.12	58439	G1_58	1	search	58	1	60.2352052761	147.652505257	-68.6709064274	12.3479526008	125.103460001	200.69811513	0.300128405477	0.735694528877	-0.342160196089	0.0615250053188	0.623341479415	1.0							0	0	0	0	0	0	0	16
2017-11-19_00-37-50	score	80	100	10	-1	4	0	100	1511051870.12	32430	G1_59	1	search	59	1	0.607107017488	128.655452182	133.256362469	-79.8034600562	-52.0762404047	47.6780469039	0.00455593268672	0.96547324119	1.0	-0.598871667944	-0.390797403139	0.357791898416							0	0	0	0	0	0	0	16
